date,open,high,low,close,volume,factor
2007-08-02,55.5126,55.6654,55.3726,55.6018,10000,1
2007-08-03,55.5572,55.971,55.5572,55.971,10000,1
2007-08-06,55.8245,55.8373,55.4872,55.5636,10000,1
2007-08-07,55.6527,55.8309,55.328,55.519,10000,1
2007-08-08,55.309,55.309,54.6533,54.8443,10000,1
2007-08-09,55.2198,55.2899,54.5642,54.9207,10000,1
2007-08-10,55.0543,55.188,54.7297,54.7934,10000,1
2007-08-13,54.6915,54.997,54.6788,54.9525,10000,1
2007-08-14,54.7552,55.2389,54.7503,55.0989,10000,1
2007-08-15,55.1562,55.2198,54.9016,54.9016,10000,1
2007-08-16,55.2962,55.7609,55.2262,55.4681,10000,1
2007-08-17,54.997,55.3217,54.7743,55.2453,10000,1
2007-08-20,55.3535,55.5508,55.2708,55.2771,10000,1
2007-08-21,55.4426,55.64,55.4108,55.5445,10000,1
2007-08-22,55.4108,55.5763,55.258,55.4554,10000,1
2007-08-23,55.4363,55.8118,55.3981,55.6463,10000,1
2007-08-24,55.8691,56.0664,55.7354,55.92,10000,1
2007-08-27,56.1937,56.321,56.111,56.2128,10000,1
2007-08-28,56.2892,56.4865,56.1937,56.3083,10000,1
2007-08-29,56.3274,56.5056,56.1174,56.1555,10000,1
2007-08-30,56.4038,56.6266,56.3147,56.5311,10000,1
2007-08-31,56.3911,56.7794,56.3592,56.5757,10000,1
2007-09-04,56.7749,56.9667,56.3723,56.6023,10000,1
2007-09-05,56.7302,57.1073,56.7046,57.0561,10000,1
2007-09-06,57.0817,57.1967,56.8516,56.9091,10000,1
2007-09-07,57.3629,57.8423,57.3246,57.7144,10000,1
2007-09-10,57.8423,58.3344,57.8423,58.1618,10000,1
2007-09-11,58.0852,58.3344,57.9701,58.1171,10000,1
2007-09-12,58.0979,58.1235,57.7911,57.8998,10000,1
2007-09-13,57.7144,57.7336,57.2543,57.3821,10000,1
2007-09-14,57.8934,57.8998,57.2798,57.4652,10000,1
2007-09-17,57.4077,57.772,57.3693,57.74,10000,1
2007-09-18,57.3949,57.6761,56.8836,57.3054,10000,1
2007-09-19,56.6982,56.89,56.4809,56.7749,10000,1
2007-09-20,56.3595,56.4298,55.6692,55.7012,10000,1
2007-09-21,55.976,56.3282,55.976,56.1741,10000,1
2007-09-24,56.2636,56.4234,56.1869,56.3339,10000,1
2007-09-25,56.564,56.6407,56.1358,56.1358,10000,1
2007-09-26,56.0016,56.3275,55.8801,56.1869,10000,1
2007-09-27,56.3978,56.743,56.3403,56.5768,10000,1
2007-09-28,56.9858,57.0945,56.385,56.7046,10000,1
2007-10-01,56.9066,57.0926,56.7397,57.0285,10000,1
2007-10-02,56.9451,57.3429,56.9002,57.2081,10000,1
2007-10-03,57.3172,57.3814,56.9322,57.0413,10000,1
2007-10-04,57.1119,57.3108,57.0477,57.2595,10000,1
2007-10-05,56.6627,56.7462,56.2778,56.6435,10000,1
2007-10-08,56.3163,56.7847,56.3163,56.5986,10000,1
2007-10-09,56.5665,56.6948,56.3227,56.528,10000,1
2007-10-10,56.451,56.7413,56.3291,56.5601,10000,1
2007-10-11,56.1559,56.5216,56.1109,56.5023,10000,1
2007-10-12,56.1559,56.5786,56.1302,56.2264,10000,1
2007-10-15,56.1302,56.2842,56.0789,56.2393,10000,1
2007-10-16,56.2393,56.451,56.1687,56.2585,10000,1
2007-10-17,56.3163,57.0734,56.3163,56.8745,10000,1
2007-10-18,57.1761,57.3236,57.1183,57.1889,10000,1
2007-10-19,57.5097,58.1321,57.4969,58.0423,10000,1
2007-10-22,58.1193,58.1642,57.792,58.0487,10000,1
2007-10-23,57.9139,58.0824,57.8113,57.9717,10000,1
2007-10-24,58.2027,58.639,58.1064,58.4016,10000,1
2007-10-25,58.4272,58.5042,58.1963,58.2027,10000,1
2007-10-26,57.9845,58.3887,57.9653,58.0679,10000,1
2007-10-29,58.0679,58.3823,58.0551,58.2925,10000,1
2007-10-30,58.2155,58.3952,58.0166,58.2604,10000,1
2007-10-31,58.0679,58.1963,57.5868,57.7343,10000,1
2007-11-01,57.9751,58.6518,57.9751,58.4843,10000,1
2007-11-02,58.2909,58.9934,58.1363,58.6712,10000,1
2007-11-05,58.7485,58.8967,58.5165,58.6454,10000,1
2007-11-06,58.3876,58.742,58.3103,58.3618,10000,1
2007-11-07,58.3489,58.4907,58.2071,58.4649,10000,1
2007-11-08,58.4198,58.6067,58.278,58.3618,10000,1
2007-11-09,58.6712,59.0256,58.6003,58.858,10000,1
2007-11-12,59.2834,59.2834,58.8677,59.0707,10000,1
2007-11-13,58.916,58.9612,58.7549,58.8516,10000,1
2007-11-14,58.6132,58.9741,58.5938,58.916,10000,1
2007-11-15,59.0385,59.6507,58.9611,59.4703,10000,1
2007-11-16,59.4638,59.741,59.4252,59.5541,10000,1
2007-11-19,59.6378,60.205,59.5541,59.9407,10000,1
2007-11-20,59.9923,60.1212,59.8054,59.8763,10000,1
2007-11-21,60.1921,60.3081,60.089,60.2243,10000,1
2007-11-23,60.2178,60.4499,60.1341,60.4047,10000,1
2007-11-26,60.7205,62.0997,60.6561,61.597,10000,1
2007-11-27,61.1974,61.3843,60.5723,61.0105,10000,1
2007-11-28,60.9396,61.0234,60.4756,60.5981,10000,1
2007-11-29,61.1072,61.4939,61.0041,61.1201,10000,1
2007-11-30,60.5014,60.8307,60.4113,60.8236,10000,1
2007-12-03,61.3127,61.5327,61.0022,61.3063,10000,1
2007-12-04,61.4033,61.5068,60.918,61.2998,10000,1
2007-12-05,60.9633,61.1251,60.5363,60.5687,10000,1
2007-12-06,60.381,60.394,59.8763,60.0381,10000,1
2007-12-07,59.6434,59.7534,59.1258,59.3652,10000,1
2007-12-10,59.294,59.3263,58.7181,59.0093,10000,1
2007-12-11,59.3522,60.3228,59.2552,60.1675,10000,1
2007-12-12,59.1711,59.9475,59.0546,59.5463,10000,1
2007-12-13,59.2746,59.4105,58.8152,58.8993,10000,1
2007-12-14,58.744,58.8281,58.5564,58.6276,10000,1
2007-12-17,58.9252,59.2293,58.8346,59.1517,10000,1
2007-12-18,59.2616,59.721,59.2358,59.5334,10000,1
2007-12-19,59.7857,60.5363,59.4493,60.3228,10000,1
2007-12-20,60.3422,60.7369,60.1869,60.1934,10000,1
2007-12-21,60.1093,60.1222,59.3069,59.3134,10000,1
2007-12-24,59.0222,59.184,58.9317,59.0352,10000,1
2007-12-26,58.8928,59.2875,58.414,58.5176,10000,1
2007-12-27,59.0384,59.2202,58.798,59.1553,10000,1
2007-12-28,59.5386,60.1428,59.4412,60.0778,10000,1
2007-12-31,60.2727,60.5975,60.1558,60.4449,10000,1
2008-01-02,60.578,61.5395,60.5455,61.3121,10000,1
2008-01-03,61.0653,61.3121,60.8508,61.2277,10000,1
2008-01-04,61.3901,61.5785,61.1952,61.2407,10000,1
2008-01-07,61.1822,61.572,61.0847,61.507,10000,1
2008-01-08,61.3511,61.5265,61.0198,61.4355,10000,1
2008-01-09,61.5785,61.9098,61.468,61.5525,10000,1
2008-01-10,61.6304,61.6824,60.617,60.7209,10000,1
2008-01-11,60.7534,61.2472,60.6755,61.1952,10000,1
2008-01-14,61.1952,61.4226,61.0653,61.4226,10000,1
2008-01-15,61.8188,62.1242,61.7604,62.1112,10000,1
2008-01-16,62.1566,62.2931,61.5385,61.6629,10000,1
2008-01-17,61.6889,62.5528,61.6694,62.462,10000,1
2008-01-18,62.0722,62.2151,61.8578,62.0332,10000,1
2008-01-22,62.6309,62.7673,61.9098,62.6957,10000,1
2008-01-23,63.6508,63.7677,62.2866,62.5529,10000,1
2008-01-24,62.0722,62.2021,61.2861,61.2991,10000,1
2008-01-25,61.1887,62.3645,61.1497,62.332,10000,1
2008-01-28,62.1566,62.3645,61.9488,62.0982,10000,1
2008-01-29,61.8968,61.9228,61.442,61.6759,10000,1
2008-01-30,61.5135,61.5655,60.7989,61.2731,10000,1
2008-01-31,61.9098,61.9941,61.4745,61.7084,10000,1
2008-02-01,61.9293,62.19,61.6425,62.0792,10000,1
2008-02-04,61.5316,61.7076,61.3621,61.4404,10000,1
2008-02-05,62.1966,62.3269,61.7793,61.9097,10000,1
2008-02-06,61.6881,61.8315,61.5121,61.7207,10000,1
2008-02-07,61.6229,61.6229,60.0062,60.3908,10000,1
2008-02-08,60.7885,61.1014,60.6842,61.0818,10000,1
2008-02-11,61.4599,61.7337,61.1014,61.3361,10000,1
2008-02-12,60.8341,61.0486,60.5994,60.971,10000,1
2008-02-13,60.5799,60.8993,60.2344,60.3256,10000,1
2008-02-14,59.8432,60.0388,59.1001,59.4391,10000,1
2008-02-15,59.7194,60.0193,59.6216,59.8954,10000,1
2008-02-19,59.413,59.7781,59.0871,59.2891,10000,1
2008-02-20,59.074,59.6998,59.0349,59.6998,10000,1
2008-02-21,60.0258,60.5277,60.0072,60.3322,10000,1
2008-02-22,60.293,60.5277,59.8889,59.9867,10000,1
2008-02-25,59.941,60.0649,59.0936,59.3739,10000,1
2008-02-26,59.2957,59.5434,59.1457,59.3934,10000,1
2008-02-27,59.602,59.6933,59.0675,59.4456,10000,1
2008-02-28,60.1953,60.5211,60.0975,60.5017,10000,1
2008-02-29,61.0492,61.5773,60.9645,61.4273,10000,1
2008-03-03,61.2886,61.6353,61.0137,61.2689,10000,1
2008-03-04,61.4652,61.583,60.5426,60.6735,10000,1
2008-03-05,60.8894,60.8894,59.8687,59.9472,10000,1
2008-03-06,60.0781,60.4838,59.9773,60.2678,10000,1
2008-03-07,61.0399,61.0792,60.0257,60.3464,10000,1
2008-03-10,60.6604,61.5895,60.595,61.2362,10000,1
2008-03-11,60.8502,60.8698,60.3333,60.7128,10000,1
2008-03-12,60.9352,61.9494,60.8305,61.884,10000,1
2008-03-13,62.1784,62.2831,61.0203,61.3998,10000,1
2008-03-14,61.9101,62.6888,61.9101,62.1588,10000,1
2008-03-17,62.5448,63.0159,62.3616,62.6364,10000,1
2008-03-18,62.3551,62.9178,62.1261,62.3943,10000,1
2008-03-19,62.2373,63.7749,62.2373,63.4281,10000,1
2008-03-20,63.4674,63.9581,63.3823,63.5858,10000,1
2008-03-24,63.1271,63.1271,62.2896,62.3551,10000,1
2008-03-25,62.4074,62.6953,62.3419,62.6168,10000,1
2008-03-26,62.6691,62.9439,62.3093,62.3551,10000,1
2008-03-27,61.9232,62.3943,61.8578,61.9167,10000,1
2008-03-28,62.2177,62.5252,61.9952,62.5186,10000,1
2008-03-31,62.885,63.0225,62.5972,62.7411,10000,1
2008-04-01,62.2983,62.3246,61.6215,61.72,10000,1
2008-04-02,61.7595,62.3311,61.7595,61.8515,10000,1
2008-04-03,62.0946,62.2063,61.8449,61.9895,10000,1
2008-04-04,62.5348,62.7911,62.4167,62.5546,10000,1
2008-04-07,62.1734,62.2786,61.7003,62.226,10000,1
2008-04-08,62.5414,62.5808,61.9369,62.0092,10000,1
2008-04-09,62.134,62.8437,62.1274,62.6531,10000,1
2008-04-10,62.6268,62.7517,62.1406,62.4428,10000,1
2008-04-11,62.8174,63.0277,62.732,62.8634,10000,1
2008-04-14,62.6465,62.8831,62.4166,62.4954,10000,1
2008-04-15,62.042,62.1472,61.7003,61.7201,10000,1
2008-04-16,61.6346,61.8055,60.7344,61.1155,10000,1
2008-04-17,61.0958,61.2272,60.6122,61.0104,10000,1
2008-04-18,60.4519,61.0301,60.3336,60.9578,10000,1
2008-04-21,60.7213,61.2929,60.649,61.201,10000,1
2008-04-22,61.0498,61.5492,61.0498,61.4112,10000,1
2008-04-23,61.1681,61.5229,60.8001,61.2075,10000,1
2008-04-24,60.6227,60.7541,60.327,60.6884,10000,1
2008-04-25,60.5439,60.6162,60.1233,60.3336,10000,1
2008-04-28,60.143,60.6819,60.0642,60.5176,10000,1
2008-04-29,60.7016,61.017,60.5504,60.7476,10000,1
2008-04-30,60.7279,61.2404,60.3533,61.1845,10000,1
2008-05-01,61.6207,61.7591,60.9216,61.1854,10000,1
2008-05-02,60.5259,60.9414,60.3677,60.4138,10000,1
2008-05-05,60.5787,60.5853,60.1039,60.4138,10000,1
2008-05-06,60.6776,60.7238,59.8731,59.9786,10000,1
2008-05-07,59.8335,60.2945,59.761,60.2357,10000,1
2008-05-08,60.3017,60.8029,60.2885,60.7765,10000,1
2008-05-09,61.1524,61.2448,60.8095,61.0008,10000,1
2008-05-12,61.1722,61.436,60.9018,60.9084,10000,1
2008-05-13,60.5589,60.704,60.216,60.2424,10000,1
2008-05-14,60.671,60.6776,59.8269,60.2687,10000,1
2008-05-15,60.1237,60.8886,60.0709,60.8161,10000,1
2008-05-16,60.5919,61.2579,60.5259,60.5655,10000,1
2008-05-19,60.8425,60.8425,60.2094,60.646,10000,1
2008-05-20,60.9612,61.0008,60.6051,60.9612,10000,1
2008-05-21,60.704,61.1129,60.5787,60.9744,10000,1
2008-05-22,60.6249,60.6249,59.906,60.2556,10000,1
2008-05-23,60.5589,60.8689,60.4732,60.5193,10000,1
2008-05-27,60.2622,60.3809,59.9984,60.1105,10000,1
2008-05-28,59.7082,59.7873,59.4444,59.5763,10000,1
2008-05-29,59.3587,59.418,58.7849,59.1477,10000,1
2008-05-30,59.4378,59.6423,59.3917,59.5367,10000,1
2008-06-02,59.5544,59.9912,59.3161,59.7662,10000,1
2008-06-03,59.6073,60.5008,59.4418,60.1964,10000,1
2008-06-04,60.4876,60.4876,59.5014,59.6603,10000,1
2008-06-05,59.4485,59.5875,59.2036,59.3029,10000,1
2008-06-06,59.8588,60.289,59.7066,60.0706,10000,1
2008-06-09,59.8853,60.4876,59.6934,60.0706,10000,1
2008-06-10,59.9978,60.0375,59.369,59.6801,10000,1
2008-06-11,59.6007,60.0441,59.3757,59.5411,10000,1
2008-06-12,59.2764,59.3293,58.7866,58.9455,10000,1
2008-06-13,58.8859,59.2618,58.6933,58.8197,10000,1
2008-06-16,58.9785,59.0249,58.6542,58.8329,10000,1
2008-06-17,59.005,59.0844,58.6344,58.9521,10000,1
2008-06-18,59.0977,59.5451,58.9653,59.4485,10000,1
2008-06-19,59.2499,59.4021,58.9223,59.0976,10000,1
2008-06-20,59.5279,59.6139,59.3624,59.4418,10000,1
2008-06-23,59.6206,59.8522,59.4551,59.5676,10000,1
2008-06-24,59.8191,60.1037,59.6603,59.9613,10000,1
2008-06-25,59.9978,60.0706,59.4418,59.9912,10000,1
2008-06-26,60.2295,60.5207,60.0905,60.3949,10000,1
2008-06-27,60.7126,61.1825,60.5273,61.1031,10000,1
2008-06-30,61.1627,61.4335,60.9443,61.1164,10000,1
2008-07-01,61.5692,61.6225,60.8983,60.9714,10000,1
2008-07-02,61.0843,61.3633,61.0245,61.2902,10000,1
2008-07-03,60.9183,61.3102,60.8053,61.1574,10000,1
2008-07-07,61.1574,61.8748,60.8319,61.4364,10000,1
2008-07-08,61.443,61.8681,61.3899,61.8349,10000,1
2008-07-09,61.7353,62.2003,61.722,62.1073,10000,1
2008-07-10,61.9943,62.28,61.7353,62.1006,10000,1
2008-07-11,62.1206,62.2667,61.0179,61.2172,10000,1
2008-07-14,61.3633,61.9479,61.3035,61.7552,10000,1
2008-07-15,61.8216,62.0608,61.5759,61.7353,10000,1
2008-07-16,61.164,61.2703,60.5861,60.6194,10000,1
2008-07-17,60.6194,60.8518,60.1544,60.3072,10000,1
2008-07-18,60.2872,60.5795,59.9817,60.0813,10000,1
2008-07-21,60.0813,60.3802,59.9485,60.3138,10000,1
2008-07-22,60.2075,60.2872,59.8023,60.0149,10000,1
2008-07-23,59.9285,60.0282,59.6177,59.8953,10000,1
2008-07-24,60.0149,60.6127,60.0149,60.4799,10000,1
2008-07-25,60.1477,60.3404,59.7824,59.8754,10000,1
2008-07-28,60.4134,60.7588,60.2474,60.4799,10000,1
2008-07-29,60.2208,60.4407,59.9883,60.2341,10000,1
2008-07-30,59.8422,60.6393,59.8023,60.2939,10000,1
2008-07-31,60.9249,61.1441,60.626,60.8917,10000,1
2008-08-01,60.6467,61.04,60.5534,61.0267,10000,1
2008-08-04,60.7267,61.0934,60.6734,60.8867,10000,1
2008-08-05,60.9,61.0667,60.4134,60.4334,10000,1
2008-08-06,60.2734,60.2734,59.88,60.1866,10000,1
2008-08-07,60.42,61.2667,60.2867,61.1667,10000,1
2008-08-08,61.26,61.3867,61.0267,61.3334,10000,1
2008-08-11,61.1867,61.1867,60.3987,60.7467,10000,1
2008-08-12,61.2067,61.3534,61.1334,61.3134,10000,1
2008-08-13,61.5334,61.5667,60.9734,61.1,10000,1
2008-08-14,61.5067,61.7334,61.38,61.4934,10000,1
2008-08-15,61.78,62.1334,61.7134,62.0267,10000,1
2008-08-18,62.0534,62.3587,61.9734,62.2734,10000,1
2008-08-19,62.2934,62.351,61.9267,62.0334,10000,1
2008-08-20,62.2534,62.4734,62.1,62.2067,10000,1
2008-08-21,62.42,62.42,61.8334,62.0934,10000,1
2008-08-22,62.0734,62.1134,61.76,62.0534,10000,1
2008-08-25,62.7467,62.8867,62.5667,62.6734,10000,1
2008-08-26,62.64,62.8,62.4734,62.7267,10000,1
2008-08-27,62.3267,62.86,62.2934,62.8334,10000,1
2008-08-28,62.6067,62.94,62.46,62.84,10000,1
2008-08-29,62.68,62.7734,62.34,62.56,10000,1
2008-09-02,62.2121,63.1689,62.1184,63.1421,10000,1
2008-09-03,63.0752,63.49,63.0685,63.4098,10000,1
2008-09-04,63.5636,63.9366,63.4365,63.9156,10000,1
2008-09-05,64.2461,64.4402,63.838,63.8848,10000,1
2008-09-08,63.4967,64.1524,63.2692,64.1524,10000,1
2008-09-09,64.119,64.8215,63.925,64.7881,10000,1
2008-09-10,64.2194,64.6743,64.1123,64.3866,10000,1
2008-09-11,64.7613,64.8082,64.2327,64.3532,10000,1
2008-09-12,64.3732,64.4535,63.3964,63.5235,10000,1
2008-09-15,64.4201,65.6847,64.2796,65.5843,10000,1
2008-09-16,67.3842,67.4845,65.5107,65.5709,10000,1
2008-09-17,66.1865,66.4943,65.3903,65.8988,10000,1
2008-09-18,65.5375,65.8988,64.8483,64.9353,10000,1
2008-09-19,62.8009,63.577,62.6938,62.8745,10000,1
2008-09-22,62.1786,62.8678,61.9578,62.8678,10000,1
2008-09-23,62.6336,62.9615,62.3124,62.6269,10000,1
2008-09-24,62.8745,63.3964,62.6269,62.9012,10000,1
2008-09-25,63.2893,63.2893,62.3258,62.7741,10000,1
2008-09-26,62.9414,63.4231,62.9414,63.2291,10000,1
2008-09-29,63.6774,65.5241,63.6707,65.0691,10000,1
2008-09-30,64.9286,65.0958,63.296,63.4834,10000,1
2008-10-01,64.4565,65.0337,63.7249,64.282,10000,1
2008-10-02,64.8122,64.9967,64.4753,64.7988,10000,1
2008-10-03,65.3558,65.631,64.0874,65.3692,10000,1
2008-10-06,66.2686,67.0202,66.188,66.5572,10000,1
2008-10-07,65.9867,66.8927,65.7585,66.3558,10000,1
2008-10-08,66.8994,67.0739,64.886,65.4028,10000,1
2008-10-09,65.3491,65.5692,64.5773,64.8525,10000,1
2008-10-10,64.839,65.0404,64.1008,64.3961,10000,1
2008-10-13,63.8323,64.3961,63.2618,63.5706,10000,1
2008-10-14,63.2551,63.933,63.0202,63.1612,10000,1
2008-10-15,63.1679,63.7853,62.6981,63.7652,10000,1
2008-10-16,63.7518,63.9397,63.2082,63.4357,10000,1
2008-10-17,63.5504,63.6914,62.4296,63.0001,10000,1
2008-10-20,62.7115,63.7182,62.6578,63.5035,10000,1
2008-10-21,63.8189,64.4229,63.584,63.839,10000,1
2008-10-22,64.5102,65.4296,64.329,65.1343,10000,1
2008-10-23,65.7384,66.3692,64.98,65.6176,10000,1
2008-10-24,66.3223,66.4766,64.7316,64.9196,10000,1
2008-10-27,65.6176,65.9129,64.6243,64.9665,10000,1
2008-10-28,64.5504,65.0337,63.8592,64.0202,10000,1
2008-10-29,64.2753,64.4363,63.3759,63.6981,10000,1
2008-10-30,63.4229,63.6243,62.9531,63.1209,10000,1
2008-10-31,63.5169,63.7048,62.1813,62.3021,10000,1
2008-11-03,62.4773,62.7401,62.228,62.4706,10000,1
2008-11-04,62.639,63.8182,62.3897,63.643,10000,1
2008-11-05,63.9395,64.4651,63.6094,64.3977,10000,1
2008-11-06,63.7441,64.0473,63.2118,63.9328,10000,1
2008-11-07,63.6902,63.6902,63.0366,63.515,10000,1
2008-11-10,63.2051,64.081,63.1242,63.8249,10000,1
2008-11-11,64.1552,64.5595,63.9867,64.0137,10000,1
2008-11-12,64.4045,64.7346,64.1215,64.4247,10000,1
2008-11-13,63.953,64.1821,62.8345,62.8816,10000,1
2008-11-14,64.0878,64.3236,63.8721,64.1282,10000,1
2008-11-17,64.4719,64.7077,64.2091,64.4112,10000,1
2008-11-18,64.9435,65.3613,64.6605,65.24,10000,1
2008-11-19,65.678,66.9583,65.5028,66.9111,10000,1
2008-11-20,68.6092,70.3746,68.124,70.3678,10000,1
2008-11-21,69.5727,70.0646,68.3598,69.3504,10000,1
2008-11-24,68.8315,68.9273,68.0566,68.2655,10000,1
2008-11-25,70.0444,70.3948,69.1886,70.2735,10000,1
2008-11-26,70.5633,71.1697,70.1387,70.3678,10000,1
2008-11-28,70.9204,71.4055,70.7115,71.2371,10000,1
2008-12-01,72.8496,74.648,72.4304,73.9651,10000,1
2008-12-02,73.3972,74.621,73.1471,74.2491,10000,1
2008-12-03,74.5534,74.9184,73.3972,74.4587,10000,1
2008-12-04,75.1348,76.0551,74.621,75.9258,10000,1
2008-12-05,75.6892,76.3991,74.6548,74.6953,10000,1
2008-12-08,74.6953,75.2159,74.1612,74.5331,10000,1
2008-12-09,74.7629,76.0813,74.5398,76.007,10000,1
2008-12-10,75.2971,75.8244,75.128,75.8244,10000,1
2008-12-11,75.8447,76.0137,74.959,75.9732,10000,1
2008-12-12,76.0881,76.1016,74.6007,75.9732,10000,1
2008-12-15,75.9596,77.0346,75.7568,76.8386,10000,1
2008-12-16,77.1428,79.0359,77.0549,78.7384,10000,1
2008-12-17,81.6524,81.8958,80.6315,80.8749,10000,1
2008-12-18,81.6321,83.2615,81.436,82.5719,10000,1
2008-12-19,82.1054,83.1533,81.9972,82.6598,10000,1
2008-12-22,82.7477,82.7477,81.6253,82.0242,10000,1
2008-12-23,81.2264,82.1459,81.0642,81.9161,10000,1
2008-12-24,81.6253,82.0242,81.551,81.7403,10000,1
2008-12-26,82.2068,82.4636,81.9431,82.0107,10000,1
2008-12-29,82.3737,82.7672,81.8175,81.9125,10000,1
2008-12-30,81.7361,82.7061,81.4512,82.6926,10000,1
2008-12-31,82.3602,82.7604,80.6236,80.9627,10000,1
2009-01-02,81.4376,81.7089,78.9276,78.9276,10000,1
2009-01-05,78.4189,78.7988,76.3838,76.8926,10000,1
2009-01-06,75.719,76.8315,75.2984,76.1192,10000,1
2009-01-07,75.9496,76.4381,75.5697,76.4177,10000,1
2009-01-08,76.4109,76.6009,75.97,76.3566,10000,1
2009-01-09,75.6104,76.8926,75.4816,76.472,10000,1
2009-01-12,75.6851,77.3674,75.6851,77.2657,10000,1
2009-01-13,76.9943,77.3878,76.628,77.3471,10000,1
2009-01-14,77.7744,78.7174,77.7744,78.6224,10000,1
2009-01-15,78.8259,79.3143,78.403,78.7513,10000,1
2009-01-16,76.94,78.7513,76.8994,77.537,10000,1
2009-01-20,76.1735,77.7609,76.1328,77.5234,10000,1
2009-01-21,75.9293,76.6823,74.8914,75.0745,10000,1
2009-01-22,75.0271,75.1424,73.1819,73.6296,10000,1
2009-01-23,73.209,73.4804,72.3747,73.053,10000,1
2009-01-26,72.8766,73.1412,72.1101,72.4154,10000,1
2009-01-27,73.1276,74.3419,73.0123,74.118,10000,1
2009-01-28,74.152,74.4911,71.7166,72.2661,10000,1
2009-01-29,71.6081,72.1169,70.3192,70.6041,10000,1
2009-01-30,70.923,71.14,70.17,70.3803,10000,1
2009-02-02,70.7579,71.8871,70.3294,71.6899,10000,1
2009-02-03,70.9484,71.3089,69.894,69.9825,10000,1
2009-02-04,69.894,69.9757,69.1254,69.7376,10000,1
2009-02-05,70.2274,70.6627,69.524,69.7988,10000,1
2009-02-06,69.5539,69.9689,69.3158,69.5811,10000,1
2009-02-09,69.173,69.8396,68.7444,69.8056,10000,1
2009-02-10,70.8192,71.3974,70.3702,71.3225,10000,1
2009-02-11,71.9075,72.4449,71.7851,72.2476,10000,1
2009-02-12,72.0912,72.2272,71.2477,71.5674,10000,1
2009-02-13,70.7103,70.7103,69.5403,69.6628,10000,1
2009-02-17,71.1185,71.8735,70.9824,71.8327,10000,1
2009-02-18,72.1456,72.4857,70.9484,71.2205,10000,1
2009-02-19,69.8532,70.7851,69.5403,70.0097,10000,1
2009-02-20,70.928,71.5334,70.2682,70.6899,10000,1
2009-02-23,70.4722,71.3429,70.1797,71.3429,10000,1
2009-02-24,71.9007,72.5674,71.2681,71.2681,10000,1
2009-02-25,71.5878,71.7579,70.0845,70.445,10000,1
2009-02-26,69.9757,70.241,69.3703,69.7036,10000,1
2009-02-27,69.7716,70.0709,68.8465,69.3022,10000,1
2009-03-02,69.7266,70.4496,69.6379,70.4496,10000,1
2009-03-03,69.7334,70.6475,69.4469,69.979,10000,1
2009-03-04,69.2286,69.7471,69.0035,69.6584,10000,1
2009-03-05,70.9544,71.923,70.5588,71.5956,10000,1
2009-03-06,71.1181,72.2845,71.0022,71.1181,10000,1
2009-03-09,71.2886,71.3159,70.3405,70.702,10000,1
2009-03-10,69.8698,70.0881,69.2423,69.3446,10000,1
2009-03-11,69.0922,70.0949,68.8466,70.0949,10000,1
2009-03-12,70.0267,70.9203,69.788,70.4292,10000,1
2009-03-13,70.0881,70.8589,69.8016,70.0745,10000,1
2009-03-16,68.7716,69.2014,68.5533,68.9694,10000,1
2009-03-17,69.3855,69.8016,68.4767,68.5943,10000,1
2009-03-18,68.9763,73.717,68.8262,71.1932,10000,1
2009-03-19,72.0458,72.0731,71.0908,71.2818,10000,1
2009-03-20,71.3637,71.6229,70.7908,70.8862,10000,1
2009-03-23,71.1386,71.2273,70.2382,70.2723,10000,1
2009-03-24,69.7061,71.732,69.5289,70.9408,10000,1
2009-03-25,70.4565,70.7498,69.788,69.9858,10000,1
2009-03-26,69.8767,70.9817,69.6857,70.7975,10000,1
2009-03-27,71.0431,71.5751,70.6406,71.3228,10000,1
2009-03-30,71.923,72.2163,70.8998,71.5956,10000,1
2009-03-31,71.6502,72.1686,71.6229,72.1072,10000,1
2009-04-01,72.5943,72.8953,72.1889,72.7654,10000,1
2009-04-02,72.437,72.5601,71.7187,71.8761,10000,1
2009-04-03,71.7666,71.9376,70.2274,70.4053,10000,1
2009-04-06,70.8294,70.8636,69.9264,70.1043,10000,1
2009-04-07,70.1453,70.6721,70.1043,70.2822,10000,1
2009-04-08,70.5079,71.0483,70.4258,70.9047,10000,1
2009-04-09,70.0975,70.5832,69.7623,70.0154,10000,1
2009-04-13,70.4327,70.8089,70.4121,70.6584,10000,1
2009-04-14,70.631,71.2878,70.4121,71.0278,10000,1
2009-04-15,71.233,71.3493,70.3779,70.9047,10000,1
2009-04-16,70.3574,70.7679,70.3095,70.3437,10000,1
2009-04-17,70.0975,70.2616,69.345,69.5707,10000,1
2009-04-20,70.2069,70.7354,70.0838,70.6242,10000,1
2009-04-21,71.1715,71.2878,69.9264,69.9264,10000,1
2009-04-22,70.0838,70.159,69.1671,69.5023,10000,1
2009-04-23,69.3313,69.6049,69.0508,69.4955,10000,1
2009-04-24,68.9482,69.0782,68.4762,68.7977,10000,1
2009-04-27,69.1397,69.2218,68.4488,69.0919,10000,1
2009-04-28,69.4339,69.4886,67.7853,67.9631,10000,1
2009-04-29,68.182,68.4625,67.1422,67.3611,10000,1
2009-04-30,67.0259,67.2859,66.6223,67.0944,10000,1
2009-05-01,66.6392,66.7559,66.2618,66.6324,10000,1
2009-05-04,66.8039,67.1195,66.4128,66.8519,10000,1
