date,open,high,low,close,volume,factor
1995-03-06,29.1459,29.3621,29.1083,29.3621,10000,1
1995-03-07,29.2587,29.3245,29.0049,29.1365,10000,1
1995-03-08,29.1835,29.2493,29.0801,29.2117,10000,1
1995-03-09,29.2023,29.2305,29.1271,29.2023,10000,1
1995-03-10,29.2305,29.7099,29.1929,29.6347,10000,1
1995-03-13,29.6159,29.7099,29.5783,29.6065,10000,1
1995-03-14,29.6911,29.8602,29.6911,29.8226,10000,1
1995-03-15,29.7757,29.8226,29.6535,29.7663,10000,1
1995-03-16,29.7381,29.9636,29.7381,29.9448,10000,1
1995-03-17,29.9181,30.0126,29.8803,29.9748,10000,1
1995-03-20,30.0126,30.0126,29.9181,29.9748,10000,1
1995-03-21,29.9748,30.1638,29.8519,29.8992,10000,1
1995-03-22,29.9559,29.9559,29.833,29.9275,10000,1
1995-03-23,29.8897,30.0409,29.8519,29.9464,10000,1
1995-03-24,30.0409,30.3716,30.0409,30.3716,10000,1
1995-03-27,30.4189,30.4945,30.3433,30.4945,10000,1
1995-03-28,30.4189,30.4945,30.3811,30.4945,10000,1
1995-03-29,30.4661,30.778,30.3149,30.485,10000,1
1995-03-30,30.5512,30.5512,30.3055,30.4283,10000,1
1995-03-31,30.1921,30.3433,29.9653,30.3055,10000,1
1995-04-03,30.296,30.3811,30.2771,30.3811,10000,1
1995-04-04,30.3905,30.5795,30.3905,30.5795,10000,1
1995-04-05,30.5134,30.6079,30.4945,30.5795,10000,1
1995-04-06,30.6551,30.7213,30.5984,30.6929,10000,1
1995-04-07,30.7591,30.7591,30.5228,30.6646,10000,1
1995-04-10,30.6173,30.7213,30.5984,30.7213,10000,1
1995-04-11,30.7969,30.8063,30.5984,30.6173,10000,1
1995-04-12,30.7118,30.7213,30.6079,30.7213,10000,1
1995-04-13,30.778,30.9008,30.7591,30.8914,10000,1
1995-04-17,31.0048,31.0331,30.6173,30.7118,10000,1
1995-04-18,30.7402,30.7402,30.5323,30.6079,10000,1
1995-04-19,30.6079,30.674,30.4189,30.5795,10000,1
1995-04-20,30.6646,30.7118,30.5039,30.6268,10000,1
1995-04-21,30.6362,30.7874,30.6362,30.778,10000,1
1995-04-24,30.7591,31.1371,30.7213,31.1371,10000,1
1995-04-25,31.0898,31.1371,31.0331,31.052,10000,1
1995-04-26,30.9953,31.0993,30.9197,31.0804,10000,1
1995-04-27,31.0331,31.1749,31.0142,31.156,10000,1
1995-04-28,31.1465,31.2505,30.9481,31.2032,10000,1
1995-05-01,31.1749,31.241,31.1182,31.1182,10000,1
1995-05-02,31.1465,31.2316,31.0804,31.1843,10000,1
1995-05-03,31.2883,31.619,31.2883,31.619,10000,1
1995-05-04,31.6568,31.8647,31.5245,31.6001,10000,1
1995-05-05,31.7324,31.7324,31.4962,31.5623,10000,1
1995-05-08,31.534,31.8931,31.5056,31.7891,10000,1
1995-05-09,31.9214,31.9592,31.7135,31.7608,10000,1
1995-05-10,31.8458,31.8553,31.6474,31.7986,10000,1
1995-05-11,31.8458,31.8836,31.7419,31.8836,10000,1
1995-05-12,31.7608,31.9781,31.7513,31.9025,10000,1
1995-05-15,31.9876,32.0537,31.9214,32.0537,10000,1
1995-05-16,32.0443,32.1482,31.9876,32.0726,10000,1
1995-05-17,32.0726,32.0821,31.9214,31.9498,10000,1
1995-05-18,31.8931,31.912,31.4867,31.4867,10000,1
1995-05-19,31.4395,31.5623,31.3922,31.5056,10000,1
1995-05-22,31.6096,31.9025,31.5907,31.8553,10000,1
1995-05-23,31.912,32.1482,31.8175,32.1482,10000,1
1995-05-24,32.2049,32.3089,31.9309,32.1293,10000,1
1995-05-25,32.0348,32.186,31.8836,32.1577,10000,1
1995-05-26,32.0348,32.0443,31.6663,31.7891,10000,1
1995-05-30,31.8647,31.9498,31.6757,31.7797,10000,1
1995-05-31,31.723,32.4412,31.723,32.4412,10000,1
1995-06-01,32.2994,32.6018,32.2049,32.3561,10000,1
1995-06-02,32.2238,32.6112,32.1104,32.3845,10000,1
1995-06-05,32.3845,32.6868,32.3561,32.5829,10000,1
1995-06-06,32.5545,32.6679,32.5262,32.5262,10000,1
1995-06-07,32.4601,32.479,32.3183,32.3561,10000,1
1995-06-08,32.3467,32.4412,32.2805,32.2805,10000,1
1995-06-09,32.2144,32.2522,31.9025,32.0915,10000,1
1995-06-12,32.1955,32.4034,32.1766,32.2711,10000,1
1995-06-13,32.4223,32.6396,32.3939,32.6207,10000,1
1995-06-14,32.5734,32.6301,32.4695,32.5923,10000,1
1995-06-15,32.6396,32.8002,32.5829,32.7341,10000,1
1995-06-16,32.6698,32.8314,32.6698,32.8314,10000,1
1995-06-19,32.9265,33.2211,32.9074,33.2021,10000,1
1995-06-20,33.1071,33.2211,33.088,33.1166,10000,1
1995-06-21,33.2211,33.2496,33.0975,33.0975,10000,1
1995-06-22,33.2401,33.5538,33.2401,33.5348,10000,1
1995-06-23,33.4588,33.4778,33.3637,33.4683,10000,1
1995-06-26,33.3732,33.4302,33.069,33.069,10000,1
1995-06-27,33.0595,33.2781,32.9835,33.0025,10000,1
1995-06-28,33.0025,33.3067,32.8979,33.1736,10000,1
1995-06-29,33.1736,33.2591,32.8884,33.1166,10000,1
1995-06-30,33.1831,33.2972,33.031,33.0975,10000,1
1995-07-03,33.1356,33.2211,33.1356,33.2211,10000,1
1995-07-05,33.3162,33.4968,33.2401,33.3447,10000,1
1995-07-06,33.3542,33.7724,33.2877,33.7724,10000,1
1995-07-07,33.7059,33.934,33.6869,33.9245,10000,1
1995-07-10,33.953,34.0386,33.8865,33.9435,10000,1
1995-07-11,33.915,33.9435,33.7344,33.7819,10000,1
1995-07-12,33.8485,34.2572,33.7819,34.2002,10000,1
1995-07-13,34.1526,34.2287,34.0861,34.1241,10000,1
1995-07-14,33.9435,34.1241,33.915,34.0956,10000,1
1995-07-17,34.1431,34.3237,34.1146,34.2857,10000,1
1995-07-18,34.2287,34.2287,33.9625,33.991,10000,1
1995-07-19,33.858,33.896,32.974,33.6203,10000,1
1995-07-20,33.6584,33.8104,33.4778,33.7439,10000,1
1995-07-21,33.7154,33.839,33.5728,33.7059,10000,1
1995-07-24,33.7534,33.991,33.7534,33.953,10000,1
1995-07-25,33.991,34.2572,33.8865,34.2097,10000,1
1995-07-26,34.1907,34.3523,34.1716,34.1812,10000,1
1995-07-27,34.3427,34.4948,34.3427,34.4663,10000,1
1995-07-28,34.4948,34.4948,34.2192,34.2477,10000,1
1995-07-31,34.2762,34.3047,34.0861,34.1621,10000,1
1995-08-01,34.2097,34.2097,33.915,34.1051,10000,1
1995-08-02,34.3047,34.5519,33.972,34.0291,10000,1
1995-08-03,33.7914,34.0386,33.7344,34.0196,10000,1
1995-08-04,34.0861,34.1146,34.0196,34.0576,10000,1
1995-08-07,34.1336,34.2382,34.1146,34.1336,10000,1
1995-08-08,34.1526,34.2572,34.0291,34.1336,10000,1
1995-08-09,34.2477,34.2477,34.0956,34.1241,10000,1
1995-08-10,34.1621,34.2382,33.9055,34.0481,10000,1
1995-08-11,34.0196,34.0576,33.7154,33.858,10000,1
1995-08-14,33.9435,34.1621,33.8675,34.1621,10000,1
1995-08-15,34.1526,34.1526,33.858,34.0956,10000,1
1995-08-16,34.0671,34.1907,34.0291,34.1907,10000,1
1995-08-17,34.2097,34.2097,34.0101,34.1336,10000,1
1995-08-18,34.3047,34.3142,34.1431,34.1716,10000,1
1995-08-21,34.3142,34.4568,34.0671,34.0766,10000,1
1995-08-22,34.1241,34.2002,33.953,34.1431,10000,1
1995-08-23,34.1716,34.1907,34.0196,34.0196,10000,1
1995-08-24,34.0291,34.1241,33.915,34.0576,10000,1
1995-08-25,34.1146,34.3047,34.1146,34.2477,10000,1
1995-08-28,34.3427,34.3427,34.0671,34.1241,10000,1
1995-08-29,34.1621,34.2192,33.9245,34.2097,10000,1
1995-08-30,34.2382,34.3237,34.2002,34.2857,10000,1
1995-08-31,34.2762,34.3713,34.2477,34.3142,10000,1
1995-09-01,34.3047,34.5233,34.2762,34.4663,10000,1
1995-09-05,34.5709,34.8085,34.5138,34.7895,10000,1
1995-09-06,34.818,34.8941,34.8085,34.856,10000,1
1995-09-07,34.8941,34.9131,34.8275,34.875,10000,1
1995-09-08,35.0081,35.0081,34.78,35.0081,10000,1
1995-09-11,35.0652,35.1697,35.0652,35.1032,10000,1
1995-09-12,35.1127,35.2648,35.0271,35.2648,10000,1
1995-09-13,35.2267,35.4739,35.2172,35.4264,10000,1
1995-09-14,35.5499,35.7781,35.4549,35.7495,10000,1
1995-09-15,35.7207,35.8258,35.5965,35.7398,10000,1
1995-09-18,35.6156,35.6347,35.434,35.6061,10000,1
1995-09-19,35.673,35.7972,35.5487,35.7781,10000,1
1995-09-20,35.8354,35.9501,35.8067,35.9501,10000,1
1995-09-21,35.9023,35.931,35.5105,35.6538,10000,1
1995-09-22,35.3672,35.7016,35.3385,35.6634,10000,1
1995-09-25,35.7016,35.7016,35.4818,35.6061,10000,1
1995-09-26,35.7112,35.7972,35.5105,35.5965,10000,1
1995-09-27,35.4436,35.5869,35.2238,35.5678,10000,1
1995-09-28,35.5965,35.8354,35.5678,35.8354,10000,1
1995-09-29,35.8067,36.0265,35.7207,35.7685,10000,1
1995-10-02,35.7685,35.8545,35.5009,35.5869,10000,1
1995-10-03,35.5869,35.6825,35.4436,35.6252,10000,1
1995-10-04,35.6443,35.6443,35.5392,35.5869,10000,1
1995-10-05,35.6252,35.6921,35.5296,35.6921,10000,1
1995-10-06,35.7112,35.8258,35.7112,35.7207,10000,1
1995-10-09,35.5869,35.6061,35.3576,35.4245,10000,1
1995-10-10,35.0614,35.4054,35.0231,35.4054,10000,1
1995-10-11,35.5296,35.5296,35.3958,35.5201,10000,1
1995-10-12,35.5487,35.759,35.5487,35.7398,10000,1
1995-10-13,35.9023,35.9979,35.8545,35.8545,10000,1
1995-10-16,35.7494,35.8163,35.6825,35.6825,10000,1
1995-10-17,35.7207,35.9596,35.6538,35.9214,10000,1
1995-10-18,36.0934,36.1412,35.9119,36.0265,10000,1
1995-10-19,36.0074,36.1985,35.9596,36.1985,10000,1
1995-10-20,36.1699,36.1985,35.9787,35.9787,10000,1
1995-10-23,35.8067,35.9692,35.8067,35.9023,10000,1
1995-10-24,35.9501,35.9883,35.8545,35.9405,10000,1
1995-10-25,35.9692,36.017,35.6443,35.6443,10000,1
1995-10-26,35.7016,35.7303,35.0327,35.3194,10000,1
1995-10-27,35.2812,35.5869,35.1187,35.5869,10000,1
1995-10-30,35.673,35.8354,35.673,35.8163,10000,1
1995-10-31,35.9119,35.9883,35.6634,35.6634,10000,1
1995-11-01,35.6443,35.9501,35.6156,35.9501,10000,1
1995-11-02,35.8927,36.1794,35.8927,36.1794,10000,1
1995-11-03,36.2272,36.2368,36.1221,36.2272,10000,1
1995-11-06,36.2176,36.2176,36.0934,36.103,10000,1
1995-11-07,36.0839,36.0839,35.8545,35.9692,10000,1
1995-11-08,36.017,36.3132,36.017,36.2941,10000,1
1995-11-09,36.4374,36.4374,36.2559,36.4279,10000,1
1995-11-10,36.2272,36.4566,36.2176,36.4088,10000,1
1995-11-13,36.3419,36.4852,36.275,36.3705,10000,1
1995-11-14,36.3037,36.3801,36.1316,36.1316,10000,1
1995-11-15,36.1699,36.5043,36.1508,36.4948,10000,1
1995-11-16,36.4948,36.7337,36.4852,36.6955,10000,1
1995-11-17,36.7528,36.8197,36.705,36.8101,10000,1
1995-11-20,36.8675,36.877,36.6094,36.619,10000,1
1995-11-21,36.6572,36.9152,36.6477,36.9152,10000,1
1995-11-22,36.8866,36.9248,36.8006,36.8006,10000,1
1995-11-24,36.8388,36.8961,36.8101,36.8961,10000,1
1995-11-27,36.9726,37.0873,36.9057,36.9057,10000,1
1995-11-28,36.877,37.2975,36.791,37.2975,10000,1
1995-11-29,37.3644,37.3644,37.2115,37.3357,10000,1
1995-11-30,37.3357,37.4313,37.2115,37.2497,10000,1
1995-12-01,37.2975,37.3548,37.2115,37.2975,10000,1
1995-12-04,37.3835,37.7562,37.3357,37.7562,10000,1
1995-12-05,37.718,38.0429,37.6893,38.0046,10000,1
1995-12-06,38.1002,38.2435,37.9186,38.0906,10000,1
1995-12-07,38.0429,38.0906,37.8613,37.89,10000,1
1995-12-08,38.0524,38.062,37.7753,38.0142,10000,1
1995-12-11,38.0906,38.2531,38.0142,38.1767,10000,1
1995-12-12,38.0046,38.1384,38.0046,38.062,10000,1
1995-12-13,38.1098,38.3487,38.1098,38.3009,10000,1
1995-12-14,38.3391,38.406,37.9282,38.0238,10000,1
1995-12-15,38.07,38.07,37.8969,38.0315,10000,1
1995-12-18,37.695,37.695,37.2913,37.3009,10000,1
1995-12-19,37.3201,37.7431,37.272,37.695,10000,1
1995-12-20,37.8104,37.8488,37.3297,37.3297,10000,1
1995-12-21,37.5508,37.6373,37.3778,37.522,10000,1
1995-12-22,37.7239,37.7623,37.6181,37.6566,10000,1
1995-12-26,37.8104,37.8585,37.7335,37.8392,10000,1
1995-12-27,37.9354,37.9354,37.7527,37.82,10000,1
1995-12-28,37.7431,37.9354,37.6854,37.7816,10000,1
1995-12-29,37.82,37.8585,37.6854,37.8296,10000,1
1996-01-02,37.7816,38.2334,37.7431,38.2334,10000,1
1996-01-03,38.3584,38.4545,38.1469,38.3391,10000,1
1996-01-04,38.3872,38.5314,37.6662,37.9738,10000,1
1996-01-05,37.7239,37.9931,37.6373,37.8969,10000,1
1996-01-08,38.0315,38.0892,37.9834,38.0411,10000,1
1996-01-09,38.1853,38.1853,37.3009,37.3874,10000,1
1996-01-10,37.3393,37.4162,36.6952,36.8971,10000,1
1996-01-11,36.9548,37.1182,36.7817,37.1182,10000,1
1996-01-12,37.2143,37.224,36.7144,37.0605,10000,1
1996-01-15,37.0701,37.1951,36.8298,36.9836,10000,1
1996-01-16,37.1663,37.4643,36.849,37.4355,10000,1
1996-01-17,37.3489,37.6085,37.1951,37.3201,10000,1
1996-01-18,37.4643,37.4739,37.1471,37.4451,10000,1
1996-01-19,37.4451,37.7912,37.4066,37.695,10000,1
1996-01-22,37.6662,37.7912,37.5989,37.7046,10000,1
1996-01-23,37.6854,37.7912,37.6085,37.7912,10000,1
1996-01-24,37.8488,38.1757,37.8296,38.0988,10000,1
1996-01-25,38.1276,38.1469,37.9161,37.9642,10000,1
1996-01-26,37.9354,38.3103,37.8873,38.2911,10000,1
1996-01-29,38.2622,38.4449,38.2334,38.4449,10000,1
1996-01-30,38.5218,38.8487,38.4737,38.7718,10000,1
1996-01-31,38.7621,39.1851,38.7429,39.1755,10000,1
1996-02-01,39.1371,39.3197,39.1082,39.3197,10000,1
1996-02-02,39.3005,39.387,39.0698,39.1563,10000,1
1996-02-05,39.089,39.5312,39.0313,39.4735,10000,1
1996-02-06,39.4928,39.8869,39.4351,39.8485,10000,1
1996-02-07,39.8389,40.0792,39.8004,40.0792,10000,1
1996-02-08,40.0215,40.5503,39.9446,40.5118,10000,1
1996-02-09,40.4926,40.8387,40.3099,40.5022,10000,1
1996-02-12,40.5791,40.9925,40.5407,40.8098,10000,1
1996-02-13,40.6368,41.031,40.608,40.7233,10000,1
1996-02-14,40.6945,40.8291,40.3484,40.3676,10000,1
1996-02-15,40.2811,40.5503,40.0696,40.1177,10000,1
1996-02-16,40.0408,40.1369,39.8293,39.9542,10000,1
1996-02-20,39.6466,39.762,39.3005,39.5601,10000,1
1996-02-21,39.637,40.0792,39.637,40.0504,10000,1
1996-02-22,40.2715,40.8098,40.2426,40.6849,10000,1
1996-02-23,40.9156,40.9829,40.1946,40.5695,10000,1
1996-02-26,40.4541,40.5407,39.9735,39.9927,10000,1
1996-02-27,40.0888,40.0984,39.685,39.8677,10000,1
1996-02-28,40.185,40.4445,39.685,39.685,10000,1
1996-02-29,39.4543,39.9638,39.3005,39.3005,10000,1
1996-03-01,39.7716,39.9254,39.1371,39.9254,10000,1
1996-03-04,40.0119,40.3965,39.8773,40.1561,10000,1
1996-03-05,40.06,40.531,40.0408,40.531,10000,1
1996-03-06,40.4734,40.5887,40.1753,40.1753,10000,1
1996-03-07,40.2523,40.3965,40.1369,40.3772,10000,1
1996-03-08,39.4928,39.9158,38.1469,39.0698,10000,1
1996-03-11,38.916,39.5793,38.8006,39.5216,10000,1
1996-03-12,39.262,39.4063,38.7045,39.214,10000,1
1996-03-13,39.4735,39.6466,39.2524,39.4832,10000,1
1996-03-14,39.5408,39.8773,39.5216,39.6562,10000,1
1996-03-15,39.5912,39.7554,39.3981,39.6298,10000,1
1996-03-18,39.9968,40.3927,39.9099,40.3927,10000,1
1996-03-19,40.75,40.7886,40.1706,40.3058,10000,1
1996-03-20,40.4989,40.4989,39.9485,40.2575,10000,1
1996-03-21,40.3058,40.3251,40.0258,40.1609,10000,1
1996-03-22,40.1803,40.3734,40.132,40.2672,10000,1
1996-03-25,40.6341,40.6727,40.0837,40.1899,10000,1
1996-03-26,40.1223,40.4893,40.0837,40.383,10000,1
1996-03-27,40.441,40.4699,39.9775,40.0161,10000,1
1996-03-28,39.8713,40.1899,39.8616,40.1706,10000,1
1996-03-29,40.2865,40.2865,39.7843,39.9775,10000,1
1996-04-01,40.1706,40.4506,40.0451,40.441,10000,1
1996-04-02,40.4893,40.5182,40.3541,40.5182,10000,1
1996-04-03,40.3734,40.5472,40.2768,40.5182,10000,1
1996-04-04,40.5182,40.6148,40.4796,40.4893,10000,1
1996-04-08,39.4753,39.794,39.3015,39.794,10000,1
1996-04-09,39.9485,39.9485,39.5622,39.6395,10000,1
1996-04-10,39.5719,39.7457,38.7801,38.9346,10000,1
1996-04-11,39.0311,39.2243,38.3938,38.8863,10000,1
1996-04-12,39.1567,39.4367,39.0408,39.3788,10000,1
1996-04-15,39.5816,39.7554,39.456,39.7071,10000,1
1996-04-16,39.7843,39.9582,39.6974,39.823,10000,1
1996-04-17,39.7843,39.9002,39.456,39.7264,10000,1
1996-04-18,39.823,39.9099,39.6105,39.7843,10000,1
1996-04-19,39.9775,40.0837,39.8133,39.8809,10000,1
1996-04-22,40.2479,40.3444,39.9195,40.1899,10000,1
1996-04-23,40.1223,40.3444,40.0354,40.3154,10000,1
1996-04-24,40.5182,40.5182,40.0837,40.1706,10000,1
1996-04-25,40.2575,40.5182,40.0161,40.3541,10000,1
1996-04-26,40.4603,40.6727,40.3154,40.441,10000,1
1996-04-29,40.2672,40.5182,40.2672,40.441,10000,1
1996-04-30,40.441,40.5182,40.2479,40.412,10000,1
1996-05-01,40.4024,40.6631,40.3444,40.4989,10000,1
1996-05-02,40.1803,40.4024,39.6105,39.8037,10000,1
1996-05-03,40.0354,40.1609,39.3981,39.7457,10000,1
1996-05-06,39.9002,39.9002,39.3595,39.7071,10000,1
1996-05-07,39.7071,39.7071,39.4077,39.5429,10000,1
1996-05-08,39.3498,40.0354,38.9829,40.0354,10000,1
1996-05-09,39.9002,40.2092,39.8616,40.0064,10000,1
1996-05-10,40.4024,40.5375,40.2092,40.4024,10000,1
1996-05-13,40.4989,41.1845,40.4603,41.0107,10000,1
1996-05-14,41.1749,41.368,41.1362,41.2618,10000,1
1996-05-15,41.2714,41.5997,41.1845,41.2135,10000,1
1996-05-16,40.9817,41.368,40.9624,41.3004,10000,1
1996-05-17,41.4066,41.5901,41.4066,41.5225,10000,1
1996-05-20,41.8122,41.8701,41.397,41.8025,10000,1
1996-05-21,41.8701,41.9474,41.7156,41.7446,10000,1
1996-05-22,41.7929,42.1405,41.648,42.1405,10000,1
1996-05-23,42.1984,42.295,41.7349,41.9667,10000,1
1996-05-24,42.0053,42.2274,41.986,42.1308,10000,1
1996-05-28,42.2564,42.2564,41.5997,41.706,10000,1
1996-05-29,41.7929,41.8315,41.2907,41.4259,10000,1
1996-05-30,41.368,41.8508,41.2521,41.6384,10000,1
1996-05-31,41.6287,41.8025,41.3294,41.3294,10000,1
1996-06-03,41.339,41.4742,41.2231,41.4452,10000,1
1996-06-04,41.6384,41.7736,41.5611,41.7349,10000,1
1996-06-05,41.7542,42.1502,41.6673,42.1019,10000,1
1996-06-06,42.3336,42.3336,41.7156,41.7929,10000,1
1996-06-07,40.9045,41.8025,40.9045,41.7929,10000,1
1996-06-10,41.7349,41.8605,41.5901,41.6577,10000,1
1996-06-11,41.8122,42.0439,41.6191,41.6191,10000,1
1996-06-12,41.7542,41.8605,41.4742,41.5418,10000,1
1996-06-13,41.6384,41.6963,41.3004,41.5418,10000,1
1996-06-14,41.5611,41.5611,41.2328,41.368,10000,1
1996-06-17,41.3873,41.5418,41.2328,41.339,10000,1
1996-06-18,41.3101,41.4259,40.9914,41.0011,10000,1
1996-06-19,41.1942,41.4066,41.0493,41.1845,10000,1
1996-06-20,41.2231,41.3583,40.9045,41.1556,10000,1
1996-06-21,41.3542,41.5095,41.2377,41.5095,10000,1
1996-06-24,41.6066,41.7619,41.5289,41.5872,10000,1
1996-06-25,41.7036,41.7328,41.4901,41.5386,10000,1
1996-06-26,41.4901,41.5775,41.2474,41.2571,10000,1
1996-06-27,41.2571,41.6551,41.1018,41.5483,10000,1
1996-06-28,41.7231,41.9366,41.6066,41.6939,10000,1
1996-07-01,41.8007,42.0628,41.7425,42.0531,10000,1
1996-07-02,42.0143,42.024,41.8298,41.8978,10000,1
1996-07-03,41.8784,41.9366,41.6648,41.8104,10000,1
1996-07-05,41.0824,41.2765,40.6164,40.7426,10000,1
1996-07-08,40.7717,40.995,40.4611,40.5776,10000,1
1996-07-09,40.762,40.8882,40.6164,40.7426,10000,1
1996-07-10,40.7329,40.9076,40.3349,40.9076,10000,1
1996-07-11,40.7329,40.8106,39.6845,40.0825,10000,1
1996-07-12,40.1504,40.3252,39.8107,40.1116,10000,1
1996-07-15,40.2087,40.2087,38.9273,38.9273,10000,1
1996-07-16,39.0438,39.4515,37.51,39.0244,10000,1
1996-07-17,39.6068,39.7621,39.1409,39.4903,10000,1
1996-07-18,39.6068,40.1019,39.3447,40.0339,10000,1
1996-07-19,39.9369,39.9951,39.5292,39.7427,10000,1
1996-07-22,39.4709,39.6068,39.1506,39.4515,10000,1
1996-07-23,39.5097,39.7233,38.8788,38.9467,10000,1
1996-07-24,38.4807,39.2573,38.2866,39.0244,10000,1
1996-07-25,39.4127,39.4903,39.2185,39.3738,10000,1
1996-07-26,39.4903,39.6456,39.3835,39.5874,10000,1
1996-07-29,39.5292,39.5874,39.102,39.1506,10000,1
1996-07-30,39.4127,39.568,39.102,39.5292,10000,1
1996-07-31,39.5583,39.9272,39.4612,39.8204,10000,1
1996-08-01,39.8592,40.6261,39.801,40.4805,10000,1
1996-08-02,41.0047,41.3736,40.8494,41.3542,10000,1
1996-08-05,41.3639,41.3736,40.9853,41.1115,10000,1
1996-08-06,41.1018,41.3251,40.8785,41.2377,10000,1
1996-08-07,41.393,41.4707,41.0824,41.3445,10000,1
1996-08-08,41.3542,41.3542,41.1212,41.2765,10000,1
1996-08-09,41.4221,41.4804,41.0435,41.1406,10000,1
1996-08-12,41.16,41.5386,41.0047,41.4415,10000,1
1996-08-13,41.3639,41.393,41.0047,41.1115,10000,1
1996-08-14,41.1212,41.2959,41.0047,41.2571,10000,1
1996-08-15,41.1503,41.393,41.1309,41.1794,10000,1
1996-08-16,41.2959,41.5483,41.2959,41.5289,10000,1
1996-08-19,41.5386,41.5775,41.393,41.5483,10000,1
1996-08-20,41.558,41.5677,41.4221,41.5192,10000,1
1996-08-21,41.4124,41.5095,41.2377,41.3736,10000,1
1996-08-22,41.4707,41.8396,41.4513,41.7619,10000,1
1996-08-23,41.6842,41.7522,41.4027,41.5386,10000,1
1996-08-26,41.4415,41.4901,41.2668,41.3348,10000,1
1996-08-27,41.4513,41.5289,41.3153,41.4901,10000,1
1996-08-28,41.5872,41.626,41.4124,41.4221,10000,1
1996-08-29,41.3736,41.3736,40.7717,41.0144,10000,1
1996-08-30,41.0047,41.0144,40.4611,40.5873,10000,1
1996-09-03,40.0534,40.9076,39.9951,40.8494,10000,1
1996-09-04,40.8494,40.9465,40.6844,40.8882,10000,1
1996-09-05,40.6941,40.8591,40.3931,40.3931,10000,1
1996-09-06,40.5387,41.1115,40.4708,40.9659,10000,1
1996-09-09,41.1212,41.461,41.0532,41.4513,10000,1
1996-09-10,41.393,41.5677,41.2377,41.4318,10000,1
1996-09-11,41.3542,41.7036,41.2571,41.6648,10000,1
1996-09-12,41.7813,42.0822,41.7231,41.956,10000,1
1996-09-13,42.4414,42.6356,42.3249,42.5967,10000,1
1996-09-16,42.655,42.9656,42.5967,42.7521,10000,1
1996-09-17,42.7909,42.8588,42.3929,42.655,10000,1
1996-09-18,42.5967,42.7132,42.3832,42.5482,10000,1
1996-09-19,42.4803,42.7424,42.422,42.7132,10000,1
1996-09-20,42.8354,42.9525,42.6988,42.8647,10000,1
1996-09-23,42.7574,42.933,42.5622,42.8549,10000,1
1996-09-24,42.8159,43.2452,42.6598,42.8452,10000,1
1996-09-25,43.0501,43.0501,42.7769,42.8745,10000,1
1996-09-26,42.933,43.2062,42.7086,42.8549,10000,1
1996-09-27,42.9135,42.9135,42.6988,42.894,10000,1
